,LONGITUDE,LATITUDE,TIME,RAINFALL
12725,78.5,30.5,1985-11-03,0.0
12726,78.5,30.5,1985-11-04,0.0
12727,78.5,30.5,1985-11-05,0.0
12728,78.5,30.5,1985-11-06,0.0
12729,78.5,30.5,1985-11-07,0.0
12730,78.5,30.5,1985-11-08,0.0
12731,78.5,30.5,1985-11-09,0.0
12732,78.5,30.5,1985-11-10,0.0
12733,78.5,30.5,1985-11-11,0.0
12734,78.5,30.5,1985-11-12,0.0
12735,78.5,30.5,1985-11-13,0.0
12736,78.5,30.5,1985-11-14,0.0
12737,78.5,30.5,1985-11-15,0.0
12738,78.5,30.5,1985-11-16,0.0
12739,78.5,30.5,1985-11-17,0.0
12740,78.5,30.5,1985-11-18,0.0
12741,78.5,30.5,1985-11-19,0.0
12742,78.5,30.5,1985-11-20,0.0
12743,78.5,30.5,1985-11-21,0.0
12744,78.5,30.5,1985-11-22,0.0
12745,78.5,30.5,1985-11-23,0.0
12746,78.5,30.5,1985-11-24,0.0
12747,78.5,30.5,1985-11-25,0.0
12748,78.5,30.5,1985-11-26,0.0
12749,78.5,30.5,1985-11-27,0.0
12750,78.5,30.5,1985-11-28,0.0
12751,78.5,30.5,1985-11-29,0.0
12752,78.5,30.5,1985-11-30,0.0
12753,78.5,30.5,1985-12-01,0.0
12754,78.5,30.5,1985-12-02,0.0
12755,78.5,30.5,1985-12-03,0.0
12756,78.5,30.5,1985-12-04,0.0
12757,78.5,30.5,1985-12-05,0.0
12758,78.5,30.5,1985-12-06,0.0
12759,78.5,30.5,1985-12-07,0.0
12760,78.5,30.5,1985-12-08,0.0
12761,78.5,30.5,1985-12-09,0.0
12762,78.5,30.5,1985-12-10,0.0
12763,78.5,30.5,1985-12-11,0.0
12764,78.5,30.5,1985-12-12,2.0736260414123535
12765,78.5,30.5,1985-12-13,0.0
12766,78.5,30.5,1985-12-14,0.0
12767,78.5,30.5,1985-12-15,0.0
12768,78.5,30.5,1985-12-16,0.7030875086784363
12769,78.5,30.5,1985-12-17,0.6975337266921997
12770,78.5,30.5,1985-12-18,0.4687249958515167
12771,78.5,30.5,1985-12-19,0.0
12772,78.5,30.5,1985-12-20,0.0
12773,78.5,30.5,1985-12-21,0.0
12774,78.5,30.5,1985-12-22,0.0
12775,78.5,30.5,1985-12-23,0.0
12776,78.5,30.5,1985-12-24,0.0
12777,78.5,30.5,1985-12-25,0.37498000264167786
12778,78.5,30.5,1985-12-26,8.605015754699707
12779,78.5,30.5,1985-12-27,34.45479965209961
12780,78.5,30.5,1985-12-28,0.0
12781,78.5,30.5,1985-12-29,0.0
12782,78.5,30.5,1985-12-30,0.5323861241340637
12783,78.5,30.5,1985-12-31,0.33982565999031067
12784,78.5,30.5,1986-01-01,0.0
12785,78.5,30.5,1986-01-02,0.0
12786,78.5,30.5,1986-01-03,0.0
12787,78.5,30.5,1986-01-04,0.0
12788,78.5,30.5,1986-01-05,0.0
12789,78.5,30.5,1986-01-06,0.0
12790,78.5,30.5,1986-01-07,0.0
12791,78.5,30.5,1986-01-08,0.0
12792,78.5,30.5,1986-01-09,0.0
12793,78.5,30.5,1986-01-10,0.0
12794,78.5,30.5,1986-01-11,3.1822822093963623
12795,78.5,30.5,1986-01-12,5.592252731323242
12796,78.5,30.5,1986-01-13,4.604805946350098
12797,78.5,30.5,1986-01-14,0.0
12798,78.5,30.5,1986-01-15,0.0
12799,78.5,30.5,1986-01-16,0.0
12800,78.5,30.5,1986-01-17,0.0
12801,78.5,30.5,1986-01-18,0.0
12802,78.5,30.5,1986-01-19,0.0
12803,78.5,30.5,1986-01-20,0.0
12804,78.5,30.5,1986-01-21,0.0
12805,78.5,30.5,1986-01-22,0.0
12806,78.5,30.5,1986-01-23,0.0
12807,78.5,30.5,1986-01-24,0.0
12808,78.5,30.5,1986-01-25,0.0
12809,78.5,30.5,1986-01-26,0.28004083037376404
12810,78.5,30.5,1986-01-27,3.389296531677246
12811,78.5,30.5,1986-01-28,1.2601836919784546
12812,78.5,30.5,1986-01-29,0.0
12813,78.5,30.5,1986-01-30,0.0
12814,78.5,30.5,1986-01-31,1.296480417251587
12815,78.5,30.5,1986-02-01,0.0
12816,78.5,30.5,1986-02-02,0.0
12817,78.5,30.5,1986-02-03,0.0
12818,78.5,30.5,1986-02-04,0.0
12819,78.5,30.5,1986-02-05,0.0
12820,78.5,30.5,1986-02-06,0.0
12821,78.5,30.5,1986-02-07,0.0
12822,78.5,30.5,1986-02-08,0.0
12823,78.5,30.5,1986-02-09,0.0
12824,78.5,30.5,1986-02-10,9.9599027633667
12825,78.5,30.5,1986-02-11,53.521671295166016
12826,78.5,30.5,1986-02-12,0.0
12827,78.5,30.5,1986-02-13,0.5185921788215637
12828,78.5,30.5,1986-02-14,0.25929608941078186
12829,78.5,30.5,1986-02-15,11.344202995300293
12830,78.5,30.5,1986-02-16,0.0
12831,78.5,30.5,1986-02-17,0.0
12832,78.5,30.5,1986-02-18,0.0
12833,78.5,30.5,1986-02-19,0.0
12834,78.5,30.5,1986-02-20,0.0
12835,78.5,30.5,1986-02-21,0.25929608941078186
12836,78.5,30.5,1986-02-22,9.575553894042969
12837,78.5,30.5,1986-02-23,0.0
12838,78.5,30.5,1986-02-24,0.0
12839,78.5,30.5,1986-02-25,0.0
12840,78.5,30.5,1986-02-26,0.0
12841,78.5,30.5,1986-02-27,0.0
12842,78.5,30.5,1986-02-28,0.0
12843,78.5,30.5,1986-03-01,0.0
12844,78.5,30.5,1986-03-02,0.0
12845,78.5,30.5,1986-03-03,0.0
12846,78.5,30.5,1986-03-04,0.0
12847,78.5,30.5,1986-03-05,0.0
12848,78.5,30.5,1986-03-06,0.0
12849,78.5,30.5,1986-03-07,0.0
12850,78.5,30.5,1986-03-08,0.0
12851,78.5,30.5,1986-03-09,0.0
12852,78.5,30.5,1986-03-10,0.0
12853,78.5,30.5,1986-03-11,1.546457052230835
12854,78.5,30.5,1986-03-12,2.551912546157837
12855,78.5,30.5,1986-03-13,0.0
12856,78.5,30.5,1986-03-14,0.12964804470539093
12857,78.5,30.5,1986-03-15,16.98590850830078
12858,78.5,30.5,1986-03-16,0.0
12859,78.5,30.5,1986-03-17,0.0
12860,78.5,30.5,1986-03-18,3.6204140186309814
12861,78.5,30.5,1986-03-19,16.061229705810547
12862,78.5,30.5,1986-03-20,0.25929608941078186
12863,78.5,30.5,1986-03-21,0.0
12864,78.5,30.5,1986-03-22,0.0
12865,78.5,30.5,1986-03-23,0.0
12866,78.5,30.5,1986-03-24,0.0
12867,78.5,30.5,1986-03-25,0.0
12868,78.5,30.5,1986-03-26,0.0
12869,78.5,30.5,1986-03-27,0.0
12870,78.5,30.5,1986-03-28,0.0
12871,78.5,30.5,1986-03-29,0.0
12872,78.5,30.5,1986-03-30,0.0
12873,78.5,30.5,1986-03-31,0.6758439540863037
12874,78.5,30.5,1986-04-01,1.3423103094100952
12875,78.5,30.5,1986-04-02,0.9396172165870667
12876,78.5,30.5,1986-04-03,2.2819273471832275
12877,78.5,30.5,1986-04-04,0.8053861856460571
12878,78.5,30.5,1986-04-05,0.0
12879,78.5,30.5,1986-04-06,0.0
12880,78.5,30.5,1986-04-07,0.0
12881,78.5,30.5,1986-04-08,0.0
12882,78.5,30.5,1986-04-09,0.0
12883,78.5,30.5,1986-04-10,0.0
12884,78.5,30.5,1986-04-11,0.0
12885,78.5,30.5,1986-04-12,1.3207828998565674
12886,78.5,30.5,1986-04-13,0.2401423454284668
12887,78.5,30.5,1986-04-14,0.0
12888,78.5,30.5,1986-04-15,0.0
12889,78.5,30.5,1986-04-16,0.0
12890,78.5,30.5,1986-04-17,0.0
12891,78.5,30.5,1986-04-18,0.0
12892,78.5,30.5,1986-04-19,0.0
12893,78.5,30.5,1986-04-20,0.0
12894,78.5,30.5,1986-04-21,0.0
12895,78.5,30.5,1986-04-22,0.0
12896,78.5,30.5,1986-04-23,0.0
12897,78.5,30.5,1986-04-24,0.10788369178771973
12898,78.5,30.5,1986-04-25,7.067767143249512
12899,78.5,30.5,1986-04-26,15.06938362121582
12900,78.5,30.5,1986-04-27,9.06506061553955
12901,78.5,30.5,1986-04-28,2.2711637020111084
12902,78.5,30.5,1986-04-29,0.0
12903,78.5,30.5,1986-04-30,0.0
12904,78.5,30.5,1986-05-01,0.0
12905,78.5,30.5,1986-05-02,0.0
12906,78.5,30.5,1986-05-03,0.0
12907,78.5,30.5,1986-05-04,0.3889441192150116
12908,78.5,30.5,1986-05-05,0.0
12909,78.5,30.5,1986-05-06,0.0
12910,78.5,30.5,1986-05-07,0.0
12911,78.5,30.5,1986-05-08,0.0
12912,78.5,30.5,1986-05-09,0.0
12913,78.5,30.5,1986-05-10,2.592960834503174
12914,78.5,30.5,1986-05-11,0.6938315033912659
12915,78.5,30.5,1986-05-12,0.44551947712898254
12916,78.5,30.5,1986-05-13,0.0
12917,78.5,30.5,1986-05-14,0.0
12918,78.5,30.5,1986-05-15,0.0
12919,78.5,30.5,1986-05-16,1.870280146598816
12920,78.5,30.5,1986-05-17,0.3889441192150116
12921,78.5,30.5,1986-05-18,0.0
12922,78.5,30.5,1986-05-19,8.271683692932129
12923,78.5,30.5,1986-05-20,16.797779083251953
12924,78.5,30.5,1986-05-21,10.220206260681152
12925,78.5,30.5,1986-05-22,0.0
12926,78.5,30.5,1986-05-23,0.0
12927,78.5,30.5,1986-05-24,0.0
12928,78.5,30.5,1986-05-25,0.0
12929,78.5,30.5,1986-05-26,0.0
12930,78.5,30.5,1986-05-27,19.883407592773438
12931,78.5,30.5,1986-05-28,2.1667966842651367
12932,78.5,30.5,1986-05-29,0.0
12933,78.5,30.5,1986-05-30,3.9871273040771484
12934,78.5,30.5,1986-05-31,0.0
12935,78.5,30.5,1986-06-01,4.083913326263428
12936,78.5,30.5,1986-06-02,0.0
12937,78.5,30.5,1986-06-03,0.0
12938,78.5,30.5,1986-06-04,0.0
12939,78.5,30.5,1986-06-05,0.0
12940,78.5,30.5,1986-06-06,0.0
12941,78.5,30.5,1986-06-07,0.0
12942,78.5,30.5,1986-06-08,0.0
12943,78.5,30.5,1986-06-09,0.0
12944,78.5,30.5,1986-06-10,0.0
12945,78.5,30.5,1986-06-11,0.0
12946,78.5,30.5,1986-06-12,0.0
12947,78.5,30.5,1986-06-13,0.0
12948,78.5,30.5,1986-06-14,1.0031696557998657
12949,78.5,30.5,1986-06-15,0.25929608941078186
12950,78.5,30.5,1986-06-16,1.0371843576431274
12951,78.5,30.5,1986-06-17,19.638141632080078
12952,78.5,30.5,1986-06-18,40.37285232543945
12953,78.5,30.5,1986-06-19,56.137596130371094
12954,78.5,30.5,1986-06-20,0.6482402086257935
12955,78.5,30.5,1986-06-21,0.0
12956,78.5,30.5,1986-06-22,22.0401668548584
12957,78.5,30.5,1986-06-23,9.010538101196289
12958,78.5,30.5,1986-06-24,5.116646766662598
12959,78.5,30.5,1986-06-25,13.869056701660156
12960,78.5,30.5,1986-06-26,0.7130641937255859
12961,78.5,30.5,1986-06-27,1.1296122074127197
12962,78.5,30.5,1986-06-28,22.64515495300293
12963,78.5,30.5,1986-06-29,4.723904609680176
12964,78.5,30.5,1986-06-30,6.561830520629883
12965,78.5,30.5,1986-07-01,1.1909995079040527
12966,78.5,30.5,1986-07-02,0.0
12967,78.5,30.5,1986-07-03,0.0
12968,78.5,30.5,1986-07-04,0.0
12969,78.5,30.5,1986-07-05,0.0
12970,78.5,30.5,1986-07-06,9.005563735961914
12971,78.5,30.5,1986-07-07,190.6930694580078
12972,78.5,30.5,1986-07-08,4.02527379989624
12973,78.5,30.5,1986-07-09,3.2774863243103027
12974,78.5,30.5,1986-07-10,0.6098899841308594
12975,78.5,30.5,1986-07-11,1.836930274963379
12976,78.5,30.5,1986-07-12,1.6467030048370361
12977,78.5,30.5,1986-07-13,0.0
12978,78.5,30.5,1986-07-14,45.68075942993164
12979,78.5,30.5,1986-07-15,0.6112948656082153
12980,78.5,30.5,1986-07-16,54.768123626708984
12981,78.5,30.5,1986-07-17,61.41099548339844
12982,78.5,30.5,1986-07-18,9.578903198242188
12983,78.5,30.5,1986-07-19,54.513214111328125
12984,78.5,30.5,1986-07-20,13.183055877685547
12985,78.5,30.5,1986-07-21,1.0320162773132324
12986,78.5,30.5,1986-07-22,13.725903511047363
12987,78.5,30.5,1986-07-23,9.619282722473145
12988,78.5,30.5,1986-07-24,17.06641387939453
12989,78.5,30.5,1986-07-25,1.2832422256469727
12990,78.5,30.5,1986-07-26,9.94705867767334
12991,78.5,30.5,1986-07-27,23.580825805664062
12992,78.5,30.5,1986-07-28,0.12197800725698471
12993,78.5,30.5,1986-07-29,6.342855930328369
12994,78.5,30.5,1986-07-30,7.013735294342041
12995,78.5,30.5,1986-07-31,7.016822338104248
12996,78.5,30.5,1986-08-01,42.16257858276367
12997,78.5,30.5,1986-08-02,8.453110694885254
12998,78.5,30.5,1986-08-03,2.9141271114349365
12999,78.5,30.5,1986-08-04,32.30794143676758
13000,78.5,30.5,1986-08-05,0.0
13001,78.5,30.5,1986-08-06,0.0
13002,78.5,30.5,1986-08-07,1.7399004697799683
13003,78.5,30.5,1986-08-08,0.0
13004,78.5,30.5,1986-08-09,6.720701217651367
13005,78.5,30.5,1986-08-10,0.0
13006,78.5,30.5,1986-08-11,16.44304656982422
13007,78.5,30.5,1986-08-12,0.0
13008,78.5,30.5,1986-08-13,58.5060920715332
13009,78.5,30.5,1986-08-14,1.5327227115631104
13010,78.5,30.5,1986-08-15,13.093448638916016
13011,78.5,30.5,1986-08-16,26.671566009521484
13012,78.5,30.5,1986-08-17,90.9122314453125
13013,78.5,30.5,1986-08-18,5.904565334320068
13014,78.5,30.5,1986-08-19,12.680704116821289
13015,78.5,30.5,1986-08-20,9.065292358398438
13016,78.5,30.5,1986-08-21,12.132830619812012
13017,78.5,30.5,1986-08-22,40.80843734741211
13018,78.5,30.5,1986-08-23,18.662633895874023
13019,78.5,30.5,1986-08-24,1.5471129417419434
13020,78.5,30.5,1986-08-25,0.0
13021,78.5,30.5,1986-08-26,1.7686810493469238
13022,78.5,30.5,1986-08-27,11.465930938720703
13023,78.5,30.5,1986-08-28,24.151643753051758
13024,78.5,30.5,1986-08-29,15.003293991088867
13025,78.5,30.5,1986-08-30,4.061299800872803
13026,78.5,30.5,1986-08-31,0.0
13027,78.5,30.5,1986-09-01,1.097801923751831
13028,78.5,30.5,1986-09-02,0.9148349761962891
13029,78.5,30.5,1986-09-03,0.18296700716018677
13030,78.5,30.5,1986-09-04,0.0
13031,78.5,30.5,1986-09-05,0.0
13032,78.5,30.5,1986-09-06,0.0
13033,78.5,30.5,1986-09-07,0.0
13034,78.5,30.5,1986-09-08,0.0
13035,78.5,30.5,1986-09-09,0.0
13036,78.5,30.5,1986-09-10,0.0
13037,78.5,30.5,1986-09-11,0.6564887166023254
13038,78.5,30.5,1986-09-12,12.30974006652832
13039,78.5,30.5,1986-09-13,35.06867599487305
13040,78.5,30.5,1986-09-14,1.3740675449371338
13041,78.5,30.5,1986-09-15,0.8202687501907349
13042,78.5,30.5,1986-09-16,0.23436249792575836
13043,78.5,30.5,1986-09-17,0.0
13044,78.5,30.5,1986-09-18,0.0
13045,78.5,30.5,1986-09-19,0.0
13046,78.5,30.5,1986-09-20,0.0
13047,78.5,30.5,1986-09-21,0.0
13048,78.5,30.5,1986-09-22,0.0
13049,78.5,30.5,1986-09-23,3.488079309463501
13050,78.5,30.5,1986-09-24,1.3774911165237427
13051,78.5,30.5,1986-09-25,0.5415704250335693
13052,78.5,30.5,1986-09-26,10.000761985778809
13053,78.5,30.5,1986-09-27,29.926780700683594
13054,78.5,30.5,1986-09-28,15.441157341003418
13055,78.5,30.5,1986-09-29,13.742243766784668
13056,78.5,30.5,1986-09-30,0.1640537530183792
13057,78.5,30.5,1986-10-01,0.0
13058,78.5,30.5,1986-10-02,0.0
13059,78.5,30.5,1986-10-03,0.0
13060,78.5,30.5,1986-10-04,0.0
13061,78.5,30.5,1986-10-05,0.9075362682342529
13062,78.5,30.5,1986-10-06,0.0
13063,78.5,30.5,1986-10-07,0.0
13064,78.5,30.5,1986-10-08,30.010868072509766
13065,78.5,30.5,1986-10-09,3.8269872665405273
13066,78.5,30.5,1986-10-10,14.909523963928223
13067,78.5,30.5,1986-10-11,1.9447206258773804
13068,78.5,30.5,1986-10-12,34.16225814819336
13069,78.5,30.5,1986-10-13,0.0
13070,78.5,30.5,1986-10-14,0.0
13071,78.5,30.5,1986-10-15,0.0
13072,78.5,30.5,1986-10-16,16.439157485961914
13073,78.5,30.5,1986-10-17,19.123085021972656
13074,78.5,30.5,1986-10-18,0.0
13075,78.5,30.5,1986-10-19,0.0
13076,78.5,30.5,1986-10-20,0.0
13077,78.5,30.5,1986-10-21,0.0
13078,78.5,30.5,1986-10-22,0.0
13079,78.5,30.5,1986-10-23,0.0
13080,78.5,30.5,1986-10-24,0.0
13081,78.5,30.5,1986-10-25,0.0
13082,78.5,30.5,1986-10-26,0.0
13083,78.5,30.5,1986-10-27,0.0
13084,78.5,30.5,1986-10-28,0.0
13085,78.5,30.5,1986-10-29,0.0
13086,78.5,30.5,1986-10-30,0.0
13087,78.5,30.5,1986-10-31,0.0
13088,78.5,30.5,1986-11-01,0.0
13089,78.5,30.5,1986-11-02,0.0
13090,78.5,30.5,1986-11-03,0.0
13091,78.5,30.5,1986-11-04,0.0
13092,78.5,30.5,1986-11-05,0.0
13093,78.5,30.5,1986-11-06,0.0
13094,78.5,30.5,1986-11-07,0.0
13095,78.5,30.5,1986-11-08,0.0
13096,78.5,30.5,1986-11-09,0.0
13097,78.5,30.5,1986-11-10,0.0
13098,78.5,30.5,1986-11-11,0.0
13099,78.5,30.5,1986-11-12,0.0
13100,78.5,30.5,1986-11-13,0.0
13101,78.5,30.5,1986-11-14,0.0
13102,78.5,30.5,1986-11-15,0.0
13103,78.5,30.5,1986-11-16,0.0
13104,78.5,30.5,1986-11-17,0.0
13105,78.5,30.5,1986-11-18,0.0
13106,78.5,30.5,1986-11-19,0.0
13107,78.5,30.5,1986-11-20,0.0
13108,78.5,30.5,1986-11-21,0.0
13109,78.5,30.5,1986-11-22,0.0
13110,78.5,30.5,1986-11-23,0.0
13111,78.5,30.5,1986-11-24,0.0
13112,78.5,30.5,1986-11-25,0.0
13113,78.5,30.5,1986-11-26,0.0
13114,78.5,30.5,1986-11-27,0.0
13115,78.5,30.5,1986-11-28,1.41971755027771
13116,78.5,30.5,1986-11-29,0.0
13117,78.5,30.5,1986-11-30,5.074975490570068
13118,78.5,30.5,1986-12-01,2.163951873779297
13119,78.5,30.5,1986-12-02,0.0
13120,78.5,30.5,1986-12-03,0.0
13121,78.5,30.5,1986-12-04,0.0
13122,78.5,30.5,1986-12-05,0.0
13123,78.5,30.5,1986-12-06,0.0
13124,78.5,30.5,1986-12-07,0.0
13125,78.5,30.5,1986-12-08,0.0
13126,78.5,30.5,1986-12-09,0.0
13127,78.5,30.5,1986-12-10,0.0
13128,78.5,30.5,1986-12-11,0.0
13129,78.5,30.5,1986-12-12,0.12964804470539093
13130,78.5,30.5,1986-12-13,22.388395309448242
13131,78.5,30.5,1986-12-14,15.61685562133789
13132,78.5,30.5,1986-12-15,0.0
13133,78.5,30.5,1986-12-16,0.0
13134,78.5,30.5,1986-12-17,0.0
13135,78.5,30.5,1986-12-18,0.7130641937255859
13136,78.5,30.5,1986-12-19,1.5037285089492798
13137,78.5,30.5,1986-12-20,0.0
13138,78.5,30.5,1986-12-21,0.0
13139,78.5,30.5,1986-12-22,0.0
13140,78.5,30.5,1986-12-23,0.0
13141,78.5,30.5,1986-12-24,0.0
13142,78.5,30.5,1986-12-25,0.0
13143,78.5,30.5,1986-12-26,0.0
13144,78.5,30.5,1986-12-27,0.0
13145,78.5,30.5,1986-12-28,0.0
13146,78.5,30.5,1986-12-29,0.0
13147,78.5,30.5,1986-12-30,0.0
13148,78.5,30.5,1986-12-31,0.0
13149,78.5,30.5,1987-01-01,0.0
13150,78.5,30.5,1987-01-02,0.0
13151,78.5,30.5,1987-01-03,0.0
13152,78.5,30.5,1987-01-04,0.0
13153,78.5,30.5,1987-01-05,0.0
13154,78.5,30.5,1987-01-06,0.0
13155,78.5,30.5,1987-01-07,0.0
13156,78.5,30.5,1987-01-08,0.0
13157,78.5,30.5,1987-01-09,0.0
13158,78.5,30.5,1987-01-10,0.0
13159,78.5,30.5,1987-01-11,0.0
13160,78.5,30.5,1987-01-12,0.0
13161,78.5,30.5,1987-01-13,0.0
13162,78.5,30.5,1987-01-14,3.6949689388275146
13163,78.5,30.5,1987-01-15,0.0
13164,78.5,30.5,1987-01-16,0.0
13165,78.5,30.5,1987-01-17,10.018150329589844
13166,78.5,30.5,1987-01-18,13.890348434448242
13167,78.5,30.5,1987-01-19,0.0
13168,78.5,30.5,1987-01-20,0.0
13169,78.5,30.5,1987-01-21,0.0
13170,78.5,30.5,1987-01-22,0.0
13171,78.5,30.5,1987-01-23,0.0
13172,78.5,30.5,1987-01-24,0.0
13173,78.5,30.5,1987-01-25,0.0
13174,78.5,30.5,1987-01-26,0.0
13175,78.5,30.5,1987-01-27,0.0
13176,78.5,30.5,1987-01-28,0.0
13177,78.5,30.5,1987-01-29,0.0
13178,78.5,30.5,1987-01-30,0.0
13179,78.5,30.5,1987-01-31,0.0
13180,78.5,30.5,1987-02-01,0.0
13181,78.5,30.5,1987-02-02,0.0
13182,78.5,30.5,1987-02-03,0.0
13183,78.5,30.5,1987-02-04,0.0
13184,78.5,30.5,1987-02-05,0.0
13185,78.5,30.5,1987-02-06,0.0
13186,78.5,30.5,1987-02-07,0.0
13187,78.5,30.5,1987-02-08,0.0
13188,78.5,30.5,1987-02-09,0.0
13189,78.5,30.5,1987-02-10,0.0
13190,78.5,30.5,1987-02-11,0.0
13191,78.5,30.5,1987-02-12,0.0
13192,78.5,30.5,1987-02-13,0.0
13193,78.5,30.5,1987-02-14,0.0
13194,78.5,30.5,1987-02-15,0.0
13195,78.5,30.5,1987-02-16,23.88797378540039
13196,78.5,30.5,1987-02-17,3.955648183822632
13197,78.5,30.5,1987-02-18,0.0
13198,78.5,30.5,1987-02-19,0.12964804470539093
13199,78.5,30.5,1987-02-20,0.0
13200,78.5,30.5,1987-02-21,0.0
13201,78.5,30.5,1987-02-22,0.0
13202,78.5,30.5,1987-02-23,0.0
13203,78.5,30.5,1987-02-24,1.3208787441253662
13204,78.5,30.5,1987-02-25,18.017440795898438
13205,78.5,30.5,1987-02-26,0.7130641937255859
13206,78.5,30.5,1987-02-27,0.0
13207,78.5,30.5,1987-02-28,0.0
13208,78.5,30.5,1987-03-01,0.0
13209,78.5,30.5,1987-03-02,0.0
13210,78.5,30.5,1987-03-03,0.0
13211,78.5,30.5,1987-03-04,0.0
13212,78.5,30.5,1987-03-05,0.0
13213,78.5,30.5,1987-03-06,0.0
13214,78.5,30.5,1987-03-07,0.3889441192150116
13215,78.5,30.5,1987-03-08,0.12964804470539093
13216,78.5,30.5,1987-03-09,0.0
13217,78.5,30.5,1987-03-10,0.0
13218,78.5,30.5,1987-03-11,0.0
13219,78.5,30.5,1987-03-12,2.8022146224975586
13220,78.5,30.5,1987-03-13,0.0
13221,78.5,30.5,1987-03-14,8.103002548217773
13222,78.5,30.5,1987-03-15,0.0
13223,78.5,30.5,1987-03-16,0.0
13224,78.5,30.5,1987-03-17,0.0
13225,78.5,30.5,1987-03-18,0.0
13226,78.5,30.5,1987-03-19,0.0
13227,78.5,30.5,1987-03-20,2.080787420272827
13228,78.5,30.5,1987-03-21,0.0
13229,78.5,30.5,1987-03-22,5.036652088165283
13230,78.5,30.5,1987-03-23,24.291473388671875
13231,78.5,30.5,1987-03-24,0.0
13232,78.5,30.5,1987-03-25,0.0
13233,78.5,30.5,1987-03-26,0.0
13234,78.5,30.5,1987-03-27,0.0
13235,78.5,30.5,1987-03-28,0.0
13236,78.5,30.5,1987-03-29,0.0
13237,78.5,30.5,1987-03-30,0.0
13238,78.5,30.5,1987-03-31,0.0
13239,78.5,30.5,1987-04-01,0.0
13240,78.5,30.5,1987-04-02,0.0
13241,78.5,30.5,1987-04-03,0.0
13242,78.5,30.5,1987-04-04,0.0
13243,78.5,30.5,1987-04-05,0.0
13244,78.5,30.5,1987-04-06,0.0
13245,78.5,30.5,1987-04-07,0.0
13246,78.5,30.5,1987-04-08,0.0
13247,78.5,30.5,1987-04-09,4.011433124542236
13248,78.5,30.5,1987-04-10,2.20401668548584
13249,78.5,30.5,1987-04-11,0.0
13250,78.5,30.5,1987-04-12,0.0
13251,78.5,30.5,1987-04-13,0.0
13252,78.5,30.5,1987-04-14,0.0
13253,78.5,30.5,1987-04-15,0.0
13254,78.5,30.5,1987-04-16,0.0
13255,78.5,30.5,1987-04-17,0.0
13256,78.5,30.5,1987-04-18,0.0
13257,78.5,30.5,1987-04-19,0.0
13258,78.5,30.5,1987-04-20,0.0
13259,78.5,30.5,1987-04-21,0.0
13260,78.5,30.5,1987-04-22,0.0
13261,78.5,30.5,1987-04-23,0.0
13262,78.5,30.5,1987-04-24,0.9075362682342529
13263,78.5,30.5,1987-04-25,1.1668323278427124
13264,78.5,30.5,1987-04-26,0.0
13265,78.5,30.5,1987-04-27,0.0
13266,78.5,30.5,1987-04-28,0.0
13267,78.5,30.5,1987-04-29,0.0
13268,78.5,30.5,1987-04-30,18.993436813354492
13269,78.5,30.5,1987-05-01,4.810822010040283
13270,78.5,30.5,1987-05-02,20.80202293395996
13271,78.5,30.5,1987-05-03,19.884624481201172
13272,78.5,30.5,1987-05-04,0.0
13273,78.5,30.5,1987-05-05,0.0
13274,78.5,30.5,1987-05-06,0.0
13275,78.5,30.5,1987-05-07,8.804956436157227
13276,78.5,30.5,1987-05-08,15.41357707977295
13277,78.5,30.5,1987-05-09,12.340961456298828
13278,78.5,30.5,1987-05-10,8.570491790771484
13279,78.5,30.5,1987-05-11,0.6482402086257935
13280,78.5,30.5,1987-05-12,1.5211390256881714
13281,78.5,30.5,1987-05-13,10.770495414733887
13282,78.5,30.5,1987-05-14,1.2182120084762573
13283,78.5,30.5,1987-05-15,0.0
13284,78.5,30.5,1987-05-16,0.0
13285,78.5,30.5,1987-05-17,0.0
13286,78.5,30.5,1987-05-18,0.0
13287,78.5,30.5,1987-05-19,0.0
13288,78.5,30.5,1987-05-20,0.0
13289,78.5,30.5,1987-05-21,0.0
13290,78.5,30.5,1987-05-22,0.0
13291,78.5,30.5,1987-05-23,0.37612229585647583
13292,78.5,30.5,1987-05-24,2.474266529083252
13293,78.5,30.5,1987-05-25,0.0
13294,78.5,30.5,1987-05-26,0.0
13295,78.5,30.5,1987-05-27,0.0
13296,78.5,30.5,1987-05-28,0.0
13297,78.5,30.5,1987-05-29,0.0
13298,78.5,30.5,1987-05-30,0.0
13299,78.5,30.5,1987-05-31,0.0
13300,78.5,30.5,1987-06-01,0.0
13301,78.5,30.5,1987-06-02,0.0
13302,78.5,30.5,1987-06-03,0.0
13303,78.5,30.5,1987-06-04,1.505735993385315
13304,78.5,30.5,1987-06-05,5.732965469360352
13305,78.5,30.5,1987-06-06,0.0
13306,78.5,30.5,1987-06-07,0.0
13307,78.5,30.5,1987-06-08,0.0
13308,78.5,30.5,1987-06-09,48.29633712768555
13309,78.5,30.5,1987-06-10,36.5224723815918
13310,78.5,30.5,1987-06-11,3.366438150405884
13311,78.5,30.5,1987-06-12,0.0
13312,78.5,30.5,1987-06-13,0.0
13313,78.5,30.5,1987-06-14,0.0
13314,78.5,30.5,1987-06-15,0.0
13315,78.5,30.5,1987-06-16,0.0
13316,78.5,30.5,1987-06-17,0.0
13317,78.5,30.5,1987-06-18,0.0
13318,78.5,30.5,1987-06-19,0.0
13319,78.5,30.5,1987-06-20,0.0
13320,78.5,30.5,1987-06-21,0.0
